patient_id,ssn,first,last,race,ethnicity,birthplace,address,city,state,county,zip,lat,lon,healthcare_expenses,healthcare_coverage,income,gender,age_begin,rash,joint_pain,fatigue,fever
afca32b0-30ca-455c-bfe8-5ec3d214b156,999-43-9148,Donita707,Strosin214,white,nonhispanic,El Paso  Texas  US,250 Corwin Light Suite 76,Houston,Texas,Harris County,77375,0.297845993012292,-95.645505736212,13300.15,0.0,75758,F,41,35,24,32,4
01902bf4-eb4b-f328-605f-b2522c860c78,999-74-7034,Joseph689,Smith67,black,nonhispanic,Lubbock  Texas  US,250 Gibson Run Suite 88,Bellville,Texas,Austin County,77418,0.2997103787458619,-96.26090173522869,15943.44,1674.34,178298,M,67,3,8,40,14
21cb3e51-1ad3-20c3-af14-aa0486a5c2a2,999-48-2493,Florencio463,Hahn503,white,nonhispanic,Grand Prairie  Texas  US,531 Roob Fork Unit 31,Paris,Texas,Lamar County,75462,0.3360841427238693,-95.5219129786189,12642.73,0.0,95057,M,34,14,22,5,5
0f648f86-ac5b-e0f2-f600-aa5c402b7799,999-48-6091,Cassaundra447,Kuphal363,white,nonhispanic,McKinney  Texas  US,466 Streich Underpass Suite 88,Lubbock,Texas,Lubbock County,79411,0.3341528863121674,-101.974148312017,14583.85,0.0,47110,F,41,44,33,22,0
0bb31623-b1d3-33d0-3ea5-45e5be43dddf,999-70-9916,Ricardo560,Chacón810,white,hispanic,San Jose  San Jose  CR,1015 Ernser Brook Suite 17,Houston,Texas,Harris County,77063,0.3002243066348447,-95.64335251986506,13238.54,0.0,157472,M,30,19,4,4,14
74b55914-1771-c778-abf1-ddc278f4d27d,999-40-4700,Ceola914,Weimann465,white,nonhispanic,Austin  Texas  US,644 Kovacek Brook,Colleyville,Texas,Tarrant County,76021,0.3281069773715359,-97.12000781536018,12710.11,0.0,112496,F,30,35,18,49,10
3767abff-6483-7b7f-f25a-7afbcfa4560f,999-84-3236,Roberto515,Godoy454,white,hispanic,Guatemala City  Guatemala  GT,758 Torphy Vale Suite 77,Hollywood Park,Texas,Bexar County,78232,0.2958961949000336,-98.50463757177576,12070.66,0.0,85342,M,32,27,44,38,8
b5915e87-a62b-9460-5e3a-80fb3d614088,999-41-8914,Charley358,Funk324,black,nonhispanic,Sugar Land  Texas  US,386 Rodriguez Trailer Suite 66,Coppell,Texas,Dallas County,75063,0.3303363500363953,-96.9757346887442,17095.71,3431.39,904273,M,78,17,17,22,17
6edbefba-a097-49a6-2cad-011da2135082,999-53-9441,Mercy752,Haag279,white,nonhispanic,Austin  Texas  US,411 Monahan Key,San Antonio,Texas,Bexar County,78250,0.2939265314222097,-98.50016169108468,13499.57,0.0,44519,F,55,18,9,28,13
cc16ad10-f23f-976e-e41e-0c53bf05f284,999-49-4267,Broderick767,Reynolds644,white,nonhispanic,Odessa  Texas  US,1033 Schowalter Hollow,Comanche,Texas,Comanche County,76442,0.3193306023248308,-98.5960284484453,15493.86,0.0,71550,M,49,40,12,32,14
536818f9-0d78-171e-04dc-0048dee391d0,999-49-8035,Rebeca548,Reyna401,white,hispanic,San Salvador  El Salvador  SV,342 Monahan Route,El Paso,Texas,El Paso County,79902,0.317942797420655,-106.42153778600635,14110.04,1366.24,27979,F,43,14,4,45,14
4b35ea0c-0167-43d7-06b7-031610a09fc3,999-39-4144,Gregorio366,Lomeli256,white,hispanic,San Jose  San Jose  CR,818 Hayes Rest Unit 88,San Antonio,Texas,Bexar County,78253,0.2938295017085771,-98.30943469156598,17775.76,0.0,42939,M,51,48,47,17,12
355008ef-3aa2-c025-3655-db21700ab3e0,999-69-4368,Clemente531,Cedillo160,asian,hispanic,Carolina  Puerto Rico  PR,942 Haley Road,Corpus Christi,Texas,Nueces County,78417,0.2776422259990644,-97.42060454535444,13655.06,0.0,73528,M,41,28,1,17,12
104e60d2-f27f-e444-0a90-12d68f182de0,999-62-8800,Hiram237,Becker968,white,nonhispanic,Lubbock  Texas  US,657 Konopelski Well,Fort Worth,Texas,Tarrant County,76135,0.3278205654059496,-97.31559266416556,16242.55,0.0,81517,M,55,33,7,49,14
4297d90f-9952-9dee-6160-a325a05b8eeb,999-22-2678,Phylicia571,Cummerata161,white,nonhispanic,Lake Jackson  Texas  US,1035 Rosenbaum Manor Suite 34,Dallas,Texas,Dallas County,75227,0.3282244718398632,-96.73155257612144,15047.55,0.0,90551,F,52,45,40,34,17
05bc5cc3-9159-08ba-e7a1-1fc9e83c85da,999-70-1147,Antonio44,Venegas795,white,hispanic,Roseau  Saint George  DM,626 Hilll Well Suite 22,Port Aransas,Texas,Nueces County,78373,0.2774018644650541,-97.11040139994331,15123.96,1837.95,31898,M,60,32,47,32,12
58f2e4d5-aa17-c5c0-c880-5b812ecf09e9,999-95-5602,Karon907,Gerhold939,white,nonhispanic,Bulverde  Texas  US,1054 Rutherford Route Suite 61,Converse,Texas,Bexar County,78148,0.29532726922018,-98.34272350909588,15792.34,1230.24,26824,F,56,21,19,7,6
2524c55a-cdd0-99d9-4b2e-0cc5eda08781,999-71-9660,Anderson154,Bode78,white,nonhispanic,Garland  Texas  US,196 Quitzon Glen,Savannah,Texas,Denton County,76227,0.3330350537376403,-97.01856526980026,15144.87,0.0,114736,M,47,29,41,34,17
1b125a2d-2326-1e24-6efe-84c676b974d4,999-53-8442,Chanelle850,Adams676,asian,nonhispanic,Pearland  Texas  US,280 Monahan Forge Suite 82,Garland,Texas,Dallas County,75043,0.3292238030502644,-96.6162211328286,14891.99,1230.24,32571,F,60,18,13,49,14
632e90af-ec66-2791-db34-eb3b83b1f72f,999-48-9338,Marlon619,Cummings51,black,nonhispanic,Corpus Christi  Texas  US,554 Muller Rest Suite 76,San Antonio,Texas,Bexar County,78236,0.2942064825625705,-98.832646025466,8315.06,4938.72,16015,M,32,19,21,39,6
c5fe9a13-2ac7-cd17-c238-f249b68555a6,999-13-4837,Ramona980,Ordóñez148,white,hispanic,Caguas  Puerto Rico  PR,597 Veum Flat Unit 55,Fort Worth,Texas,Tarrant County,76118,0.3276617617742473,-97.33055420991596,14054.24,0.0,60418,F,54,4,35,36,10
fe4645fd-8492-b743-c7f1-7d161969ecd1,999-74-5870,Ray930,Dicki44,white,nonhispanic,Odessa  Texas  US,542 Schroeder Approach Unit 8,Longview,Texas,Gregg County,75693,0.3250497723630102,-94.79625061238151,11621.45,0.0,40564,M,28,45,12,47,17
acb4c19f-a115-f838-a3d0-8a7ee25b394f,999-67-1994,Agustín529,Maldonado119,white,hispanic,Havana  Havana  CU,451 Willms Flat,Houston,Texas,Harris County,77028,0.2979208318598187,-95.71556701780749,13026.01,0.0,68254,M,29,4,45,15,18
61adf1b3-b041-8dcd-c5b7-97c967ba606c,999-98-6608,Lasonya941,Mosciski958,black,nonhispanic,Dallas  Texas  US,360 Ruecker Ramp,Killeen,Texas,Bell County,76541,0.3097127881829493,-97.726199402386,13310.26,0.0,66016,F,31,8,5,15,15
3e450cbb-fb64-e9fe-eac7-658d7ea911e7,999-51-8222,Rubén780,Perales854,white,hispanic,Lima  Lima Province  PE,184 Ferry Junction,Sweetwater,Texas,Nolan County,79556,0.324308907069901,-100.39075410545932,10551.94,3714.72,2929,M,47,17,33,33,6
8a5fb1f1-f8ee-3d9c-d0a0-2fbd4bbafa29,999-90-7302,Rocio28,Navarro863,white,hispanic,Lima  Lima Province  PE,331 Quigley Trafficway,Tyler,Texas,Smith County,75709,0.3223450703417001,-95.1878023427962,13969.59,0.0,72849,F,27,29,3,22,11
2667cc03-b7a6-9439-6587-b4e8f61fea61,999-21-3525,Carmen818,Puente961,white,hispanic,Bayamon  Puerto Rico  PR,1059 Kertzmann Parade,Laredo,Texas,Webb County,78045,0.275626280644707,-99.45660367311432,14936.71,0.0,45743,F,50,18,6,8,2
a0897aaa-b509-7557-a6f1-7efb1f5ec516,999-28-1081,Santiago500,Uribe503,black,hispanic,Lima  Lima Province  PE,119 Pollich Burg,Sugar Land,Texas,Fort Bend County,77477,0.2953050288642196,-95.56437027947494,15220.96,0.0,123069,M,44,6,23,25,5
8e485b29-7f69-5f84-a3c6-0d5a7799f1d1,999-72-9996,Marcos263,Runolfsson901,white,nonhispanic,Houston  Texas  US,538 Ankunding Way Unit 29,The Colony,Texas,Denton County,75056,0.3306657788412008,-96.87516631647514,13629.53,0.0,43696,M,50,12,38,9,0
c21a665d-8f18-b9cf-cb1b-f87f9dab1357,999-98-2633,Quiana329,Lesch175,white,nonhispanic,Mineral Wells  Texas  US,985 Jaskolski Arcade Apt 32,Frisco,Texas,Denton County,75035,0.331339768471831,-96.95100683350957,14087.27,0.0,189745,F,36,22,15,46,5
812d0958-3967-d053-cdb6-4545945c2714,999-86-5567,Dave764,Schuster709,white,hispanic,Denton  Texas  US,1013 Jakubowski Approach,San Juan,Texas,Hidalgo County,78589,0.2618446943849279,-98.17855654980728,9182.23,3850.72,1064,M,44,11,9,20,2
452475cf-6de6-e860-1197-c6509fd8278b,999-62-4928,Kris249,Fay398,white,nonhispanic,Arlington  Texas  US,1016 Rempel Course,The Colony,Texas,Denton County,75034,0.3298458210598274,-96.837127405404,14455.17,509.56,79129,M,28,39,42,39,3
71c25009-f82f-c207-a11b-af29713a6cea,999-98-8986,Toya963,Nikolaus26,white,hispanic,Lacy-Lakeview  Texas  US,131 Price Forge,Irving,Texas,Dallas County,75039,0.3289425794998069,-96.93208046231516,13215.76,1663.91,28940,F,43,18,28,47,17
b8f62834-9028-8e3e-dc54-5f197b83169d,999-27-2458,Ana972,Velasco179,white,hispanic,Marigot  Saint Andrew Parish  DM,267 Bergstrom Fort Unit 93,San Antonio,Texas,Bexar County,78112,0.2957220203553767,-98.6005515542152,13467.65,0.0,90309,F,47,27,19,29,6
f44c658d-0f96-ed3f-88f9-c5b1fd36ac62,999-70-4329,Teresa94,Guerrero997,white,hispanic,Mexico City  Mexico City  MX,398 Schowalter Row,Raymondville,Texas,Willacy County,78580,0.2649089443152471,-97.8094729120446,13342.71,0.0,46517,F,30,36,29,41,2
c0168e17-ee02-ebc6-2ae3-448c19080dfd,999-51-2371,Willodean275,Cruickshank494,white,nonhispanic,Bacliff  Texas  US,466 MacGyver Fork Apt 47,Fort Worth,Texas,Tarrant County,76103,0.330235557064686,-97.41902289175935,12268.82,0.0,44360,F,46,16,3,7,11
93b3aeb1-403b-2555-e7cb-de648042741b,999-35-5282,Inge747,Cassin499,white,hispanic,Wylie  Texas  US,506 Feil Ferry Unit 52,Shady Hollow,Texas,Travis County,0,0.3013078061558725,-97.8356957612531,15493.71,514.28,55577,F,52,1,42,32,18
24ad15db-5617-5f34-5b0f-6896c74fec20,999-36-8286,Mohamed943,Gibson10,hawaiian,nonhispanic,Borger  Texas  US,858 Fahey Branch Suite 81,San Antonio,Texas,Bexar County,78212,0.293901823459308,-98.35998233581331,13536.83,4034.8,17897,M,64,21,46,46,10
8aebda11-4aa3-1313-660e-8447dacb48b4,999-15-5926,Reba58,Kunde533,white,hispanic,Uvalde  Texas  US,1018 Gottlieb Loaf Unit 62,San Juan,Texas,Hidalgo County,78589,0.2620400473710056,-98.171117646705,11041.12,3714.72,14295,F,44,47,29,7,14
5df21ee8-05f0-24af-bfd3-fb31c8e0b05b,999-21-5464,Ana972,Molina998,white,hispanic,Santiago de los Caballeros  Santiago  DO,991 Marvin Glen Apt 29,Georgetown,Texas,Williamson County,78628,0.305736317268369,-97.68483347050363,12916.95,0.0,116925,F,42,29,48,28,0
4c7a884b-e94d-d14c-fae8-2db088a1f394,999-59-3921,Eloisa55,García15,white,hispanic,Ponce  Puerto Rico  PR,789 Denesik Boulevard,Plano,Texas,Collin County,75024,0.329780425178825,-96.69420790907937,9387.66,4802.72,18143,F,39,47,12,28,17
a02614c7-6ef7-7298-57dd-a1b5ab47d90b,999-73-9421,Thea616,Hills818,white,nonhispanic,Seagoville  Texas  US,1078 Green Light Apt 8,Midland,Texas,Midland County,79701,0.3211725974246154,-101.79324187009873,9017.83,5009.96,8625,F,43,32,4,24,10
1fdf86d5-d3dc-95aa-6480-dcd3f4ca9949,999-88-2913,Hanna456,Stracke611,white,nonhispanic,Frisco  Texas  US,301 Douglas Mews Unit 93,Austin,Texas,Travis County,78758,0.3037899896480241,-97.5183826379788,9513.51,3239.7,32449,F,31,19,30,5,6
13d0d7c1-46a8-b7be-1487-d218cb674c03,999-46-3477,Toby274,Howe413,white,nonhispanic,San Angelo  Texas  US,796 Fahey Mall Unit 15,Alvin,Texas,Brazoria County,77578,0.2926627716885508,-95.25498206786936,12869.42,0.0,87978,M,34,2,23,20,14
9995c1a1-3e05-139c-ee22-d7a0ab85f35b,999-47-1894,Jared66,Gaylord332,white,nonhispanic,Houston  Texas  US,427 Bernhard Tunnel,Houston,Texas,Harris County,77041,0.2964500025662472,-95.19765655974474,14982.71,2275.69,65174,M,35,7,16,27,6
f563ef25-09de-01b7-925c-aa382ef6a9e9,999-69-9226,Eulah395,Rau926,black,nonhispanic,Pearland  Texas  US,306 Greenfelder Throughway Suite 32,Cedar Park,Texas,Williamson County,78641,0.3038665927163249,-97.88905617957444,13055.46,0.0,343749,F,35,9,38,0,5
ae67aebc-23ab-5b3a-c777-faddd6c5ee6b,999-20-9116,Keshia89,Schneider199,white,nonhispanic,Kaufman  Texas  US,146 Armstrong Bay Apt 88,Kerens,Texas,Navarro County,75144,0.321540297188526,-96.21293558656498,12329.57,3442.72,10976,F,53,28,8,12,13
9ed0f044-0a1f-b0e6-f495-5b8328213f1e,999-11-7422,Mariette443,Smitham825,black,nonhispanic,Pflugerville  Texas  US,519 Williamson Route,Dallas,Texas,Collin County,75254,0.3268579324390926,-96.77772628080974,14349.53,0.0,56175,F,52,34,4,47,16
28f7d6d6-ea07-c663-2ba5-407144e4ef31,999-68-4505,Angie214,Labadie908,white,hispanic,New Braunfels  Texas  US,842 Sipes Plaza Apt 77,Harlingen,Texas,Cameron County,78586,0.2614386057242921,-97.777078120743,13230.13,0.0,35394,F,39,1,20,11,14
507c921c-7199-b8ec-f527-2e9fbc53e075,999-45-4626,Lucia634,Guajardo157,white,hispanic,Gaudalajara  Jalisco  MX,373 Zboncak Brook,McKinney,Texas,Collin County,75070,0.3316858438057595,-96.76525659069868,12496.1,0.0,50175,F,33,35,26,42,14
dd7d7604-e5dd-d303-5f14-6ace843d7db6,999-16-3885,Katelynn452,Boyer713,black,nonhispanic,Austin  Texas  US,639 Jacobs Course,Fort Worth,Texas,Tarrant County,76006,0.3265839852674837,-97.46929925088293,11571.02,0.0,121390,F,28,19,13,6,9
14b5f475-b101-87ae-652a-07127a7518c2,999-11-5581,Agustín529,Haro814,white,hispanic,Puebla  Puebla  MX,903 Schmidt Parade Apt 85,San Benito,Texas,Cameron County,78550,0.2610261847948254,-97.67227489616604,16409.52,0.0,44813,M,40,9,13,40,10
8986ff9b-8b0b-4baa-7c40-c449cee1accd,999-95-7403,Elly836,Graham902,black,nonhispanic,Roma  Texas  US,309 Zboncak Gardens Suite 78,Mesquite,Texas,Dallas County,75149,0.3279284096673526,-96.62681643800802,11535.57,0.0,49829,F,28,6,6,20,18
f2e27375-c878-fa86-b551-fd685b28f246,999-60-5765,Tiffani287,O'Reilly797,white,hispanic,Mission  Texas  US,1063 Reichel Ramp Unit 46,Buffalo Springs,Texas,Lubbock County,79404,0.3350027810465756,-101.76119208540014,12248.39,3442.72,22711,F,62,24,10,2,8
4771a442-c6f7-afc4-6efa-e438f2e2f2d6,999-31-8251,Deana43,Schumm995,white,hispanic,Brownsville  Texas  US,448 Kerluke Loaf,San Antonio,Texas,Bexar County,78023,0.2931477983739375,-98.51689988787771,17712.1,445.05,66716,F,53,5,23,39,15
c1e5a969-adbb-6546-7b38-037662532786,999-31-5538,Fred155,Little434,white,nonhispanic,Fort Worth  Texas  US,838 Russel Manor,Houston,Texas,Harris County,77493,0.2987538220672557,-95.35336896311443,12177.66,428.96,61493,M,37,47,28,5,19
854baddf-21ab-9f1b-2a8d-b27a5ce284b2,999-87-6106,Leonie332,Robel940,white,hispanic,Fort Worth  Texas  US,797 Dickinson Light Unit 85,La Grulla,Texas,Starr County,78582,0.2625313309474067,-98.62668984163064,13290.41,0.0,61968,F,37,9,20,40,14
d4383977-27ae-d681-b7aa-789aebbf89ae,999-30-8593,Britt177,King743,black,nonhispanic,Houston  Texas  US,959 Cronin Knoll Suite 53,Houston,Texas,Harris County,77039,0.2973527331172534,-95.32778639008907,13661.86,1671.35,29178,M,46,39,45,47,9
5a4b15d3-257e-34b6-e4c9-5531f9bbc856,999-97-7295,Cornelius968,Aufderhar910,white,nonhispanic,Dallas  Texas  US,250 Langworth Club,Spring,Texas,Harris County,77386,0.3006544620088268,-95.44070745675114,13971.72,0.0,44103,M,52,3,33,29,4
3972362a-5017-7b1a-e8f7-4a3a6564de84,999-13-7642,Logan497,Champlin946,white,nonhispanic,Amarillo  Texas  US,895 Bayer Light Unit 69,Mission,Texas,Hidalgo County,78573,0.2628951828045756,-98.41884523147536,16193.15,0.0,36700,M,45,19,37,44,19
27f3f580-93bc-cc92-0b86-fb999f2a1532,999-13-9556,Pedro316,Davis923,white,nonhispanic,Fort Worth  Texas  US,121 Crooks Viaduct Unit 34,Houston,Texas,Harris County,77520,0.2977102849387605,-95.47865510572008,12239.98,2318.24,34692,M,25,3,34,41,6
439fb35a-f4a9-1d52-d00c-57a12eb3d3e7,999-94-5328,Marcos263,Casas271,black,hispanic,Buenos Aires  Ciudad de Buenos Aires  AR,734 Collier Junction,Houston,Texas,Harris County,77007,0.3001727777321489,-95.58006726226836,16001.44,1568.96,60340,M,71,44,18,2,7
d3be9e14-9f38-720c-03ae-2badcc69dd67,999-25-5750,Rafael239,Sporer811,black,nonhispanic,Austin  Texas  US,594 Kris Manor Unit 92,Houston,Texas,Harris County,77096,0.2968274743703354,-95.38758441042928,7809.19,4394.72,15917,M,44,6,47,16,11
ff724497-c79a-80b8-d0bb-5582041f1ae5,999-40-2437,Hernán834,Henríquez109,white,hispanic,Panama City  Panama  PA,825 Ebert Wynd,San Antonio,Texas,Bexar County,78209,0.293913278796672,-98.49058123974832,12121.22,0.0,75951,M,26,20,23,6,16
a407d35b-2598-23de-6bf7-95b15d8db435,999-19-9882,Lucius907,Considine820,white,nonhispanic,Angleton  Texas  US,474 Sauer Lane,Houston,Texas,Harris County,77051,0.2958816167038517,-95.54816654455252,12350.86,0.0,119890,M,34,43,16,33,6
3c2d52ed-96dd-3aa9-0b2b-031b673506f3,999-75-3367,Desmond566,Wilderman619,white,nonhispanic,Cameron  Texas  US,838 Williamson Station Unit 33,Dallas,Texas,Dallas County,75233,0.3292977952383659,-96.7642078869018,12205.37,1774.24,28315,M,44,43,29,26,2
e440d984-8e40-b25d-2948-8d9b08bfb5db,999-68-8768,Víctor493,Hernandes724,white,hispanic,La Paz  Baja California  MX,257 Keebler Light,Brownsville,Texas,Cameron County,78578,0.2602052643484431,-97.30314398134182,11171.21,0.0,43087,M,33,26,1,18,13
77d6f170-84d9-9892-4436-1f53e6d73922,999-39-5814,Corie618,Bayer639,white,nonhispanic,Rockport  Texas  US,334 Hilpert Pathway,Austin,Texas,Travis County,78712,0.3017627618700792,-97.77362896738128,9467.59,4802.72,10763,F,31,24,5,49,4
77fa82a9-8b16-1d73-a28f-fbdc383fbe7b,999-17-4073,Keesha623,Doyle959,white,hispanic,Arlington  Texas  US,208 Walter Mall,El Paso,Texas,El Paso County,88063,0.3193009380003853,-106.47856550919322,14435.31,3442.72,10154,F,54,24,11,10,13
0a53938a-3617-56d7-f3d5-3b59a152e48f,999-90-5464,Jamie386,Cruickshank494,black,hispanic,Arlington  Texas  US,771 McClure Extension,San Antonio,Texas,Bexar County,78231,0.2950852829862829,-98.9721218520212,15632.1,1230.24,30624,M,56,31,19,32,5
52980c9e-1442-ea88-b29b-559d83962063,999-23-5621,Tricia672,Rosenbaum794,white,nonhispanic,Sweetwater  Texas  US,993 Balistreri Trafficway,Brownfield,Texas,Terry County,79316,0.3310542794922294,-102.33623247083769,6421.4,5360.72,1533,F,28,27,15,11,10
0fdce15d-8f23-6363-0510-0e381c4ba674,999-53-6381,Hung902,Heaney114,black,hispanic,Krum  Texas  US,911 Littel Ramp,Dallas,Texas,Dallas County,75224,0.3269554647191227,-96.79999346643064,6038.97,6140.72,7656,M,28,43,40,18,8
352cf68f-7297-cf42-c059-7ddc5ef40d5f,999-88-5206,Valentine262,Crona259,black,nonhispanic,Mesquite  Texas  US,878 Adams Lock Apt 77,Fort Worth,Texas,Tarrant County,76039,0.326433920830239,-97.42873363831744,13090.39,0.0,410980,M,49,48,3,45,5
67379021-3cc6-e887-677e-17f94b7a543d,999-18-8768,Eugene421,Lind531,white,nonhispanic,Dallas  Texas  US,588 Predovic Port,Lake Jackson,Texas,Brazoria County,77515,0.2908002856510441,-95.36366671157268,15131.82,0.0,153914,F,37,12,9,29,2
5ed111b6-9109-1f7e-e05d-eb05b0bfbd05,999-67-8183,Lorenzo669,Montemayor547,white,hispanic,San Juan  Puerto Rico  PR,114 Baumbach Vista,Harlingen,Texas,Cameron County,78552,0.2619452850508836,-97.74674963426058,12424.77,0.0,110231,M,34,45,30,24,4
a4e875b5-8316-f594-31e7-f63994abd3fa,999-70-5789,Leticia253,Carranza218,white,hispanic,Roseau  Saint George  DM,280 Von Rest Unit 87,Dallas,Texas,Dallas County,75218,0.3284370313095649,-96.5503882114876,8672.75,4889.18,14752,F,43,26,9,3,1
b39cd542-cdd7-4553-0f72-27ae45e43043,999-53-7410,Keven605,Schmidt332,white,nonhispanic,Little Elm  Texas  US,807 Streich Way,San Antonio,Texas,Bexar County,78207,0.2948756453222552,-98.55217614615157,15128.76,3615.08,1603,M,57,28,34,22,4
b24b2c53-fbed-5d1b-6358-2054d8deaee6,999-89-6102,Eloisa55,Quiroz936,white,hispanic,Port-au-Prince  Haiti  HT,911 Kassulke Throughway Unit 26,Odessa,Texas,Ector County,79764,0.3176446812607217,-101.99437743534575,7867.66,4802.72,16892,F,30,4,29,14,8
75385eeb-bf75-15fe-1531-57537bf3d440,999-10-8741,Pamella8,Monahan736,white,hispanic,Plainview  Texas  US,669 Runte Fork Unit 90,Houston,Texas,Harris County,77063,0.2978298363653506,-95.51090449169472,12252.81,0.0,38699,F,28,29,26,29,0
a053e907-3014-585c-0183-954e4fae21de,999-40-3635,Andera917,Bosco882,asian,nonhispanic,Addison  Texas  US,368 Strosin Byway Unit 65,Keller,Texas,Tarrant County,76262,0.3302535526438788,-97.2743615249406,14523.45,0.0,53942,F,48,10,17,4,1
91fd56c4-7802-caad-4649-db02e91b014f,999-44-5725,Concepción765,Jaime666,white,hispanic,San Juan  Puerto Rico  PR,960 Barrows Union Suite 41,Tyler,Texas,Smith County,75762,0.3217577736016546,-95.25367146333603,12113.7,0.0,50420,F,28,20,31,7,3
e7c1c091-a8b5-b2f5-3654-704c7824c9cd,999-73-8424,Hwa978,Gottlieb798,white,nonhispanic,Houston  Texas  US,440 Daniel Vista,Pasadena,Texas,Harris County,77502,0.2968112145831326,-95.15034092572743,14204.26,6507.44,13643,F,76,29,15,36,4
1abf17c6-82a5-ac07-9702-153fe3315a4f,999-92-3055,Forrest301,Stokes453,white,hispanic,Taylor  Texas  US,529 Jakubowski Rest Suite 67,Houston,Texas,Harris County,77017,0.2960794407552278,-95.2989860701434,14133.27,0.0,714671,M,56,12,41,16,0
5bea2388-1375-1a47-a525-53da806e0560,999-14-5254,Gary33,Renner328,asian,nonhispanic,Cantho  Cần Thơ  VN,1068 Nolan Dale,Lewisville,Texas,Denton County,75065,0.3301675152886223,-96.97806214365228,9742.72,3462.18,29860,F,25,44,23,32,9
ed5e061b-4fc8-2a91-42b8-5fdd446877ee,999-51-4109,Mei233,Rau926,white,nonhispanic,Austin  Texas  US,165 Parisian Way Apt 9,Tyler,Texas,Smith County,75706,0.3241173203721028,-95.40976919439748,16428.44,3556.05,72069,F,66,26,7,31,6
4b16c5c6-f72a-da5d-bacb-90adb72fbb95,999-92-4007,Soledad678,Anderson154,black,nonhispanic,Richardson  Texas  US,108 Waelchi Fort Suite 75,Richardson,Texas,Collin County,75074,0.329114967055497,-96.69849732865411,13588.15,0.0,42055,F,50,7,48,36,3
b2ae657f-86e9-4db5-a768-5acb07d83019,999-19-2435,Meridith488,Reinger292,white,nonhispanic,Crowley  Texas  US,405 Farrell Brook Suite 13,League City,Texas,Galveston County,77517,0.2951326083796802,-94.99489369093978,13572.47,0.0,144259,F,47,37,42,9,5
6a09d232-4a56-773a-17ad-debb11e1c182,999-86-3283,Clemente531,Flores439,white,hispanic,Lima  Lima Province  PE,963 Turner Avenue Suite 65,Rendon,Texas,Tarrant County,0,0.3262787713358767,-97.24800137040312,16007.51,695.87,66347,M,61,37,11,27,16
